"tau_k","epsilon","seed","out_S1","alpha_S1","out_S2","alpha_S2","out_S3","alpha_S3","out_S4","alpha_S4","out_S5","alpha_S5","out_S6","alpha_S6","out_S7","alpha_S7","out_S8","alpha_S8","out_S9","alpha_S9","gini_g1_S5","gini_g1_S8","fwd_vs_myo_P","fwd_vs_myo_PG","fwd_vs_myo_PS","signal_myo","signal_fwd","seed_myo","seed_fwd","optimal_vs_naive"
20,0.65,14,87.1771122465449,NA,115.613668459676,0.5,111.200277020622,0.5,115.283006156059,0.5,114.271885212152,0.5,115.686747632312,0.5,115.5049282495,0.5,116.300996400439,0.5,115.289525351514,0.5,0.0924444444444446,0.0561702127659576,0.221922093440696,2.02911118828686,-0.397222280797862,-1.01112094390719,0.796068150938979,0.403741476253145,-0.215402897985413,5.10071937981624
20,0.65,15,101.382888759485,NA,124.669702978943,0.5,121.251978277407,0.5,125.399545089817,0.5,124.12207573126,0.5,125.236866166499,0.5,124.882401354037,0.5,124.175977092292,0.5,125.239943432584,0.5,0.117209302325581,0.103636363636364,-0.51714373578038,0.0539013610319046,0.00307726608491521,-1.27746935855723,-0.706424261744942,-0.162678923318481,0.357542078546814,2.92399881488478
20,0.65,16,91.8865200803499,NA,117.523556094553,0.5,112.700538737368,0.5,117.970673988618,0.5,118.140787817293,0.5,117.531098858022,0.5,117.39234366092,0.5,117.687761682923,0.5,118.102733427601,0.5,0.148292682926829,0.136190476190476,-0.578330327697941,-0.45302613436931,0.571634569578933,0.170113828674914,0.295418022003545,-0.439575130595543,0.710389766681331,4.98722294555532
20,0.65,17,84.5372290633,NA,112.733148029442,0.5,107.588549469604,0.5,113.293103764131,0.5,113.212044574294,0.5,113.185986664614,0.5,113.033301953849,0.5,113.680346275903,0.5,112.520360741564,0.5,0.0730434782608695,0.0730434782608695,-0.259801810282426,0.468301701609306,-0.665625923050783,-0.0810591898375321,0.6470443220542,-0.107117099517026,-0.512941212285384,6.09179680629936
20,0.65,18,84.8958139315248,NA,109.230060620469,0.5,107.159837044593,0.5,111.061366551573,0.5,110.56147928603,0.5,110.767827934481,0.5,110.724638241949,0.5,110.735243241872,0.5,112.043685455725,0.5,0.0730434782608695,0.0730434782608695,-0.336728309624803,0.173763955842929,1.2758575212444,-0.499887265543805,0.0106049999239275,-0.293538617092608,1.3190472137766,3.57540619727958
20,0.65,19,97.1742559351311,NA,120.742282099112,0.5,117.199439151431,0.5,121.763817064803,0.5,121.686804378238,0.5,121.591041189746,0.5,122.693395719358,0.5,121.901572934989,0.5,122.172002674906,0.5,0.140487804878049,0.12952380952381,0.92957865455567,0.214768556751324,0.580961485159946,-0.0770126865646148,-0.791822784368961,-0.172775875056914,-0.521393044452637,4.70213378355869
20,0.65,20,82.9460165838294,NA,108.887351343257,0.5,106.337541758361,0.5,110.53849333121,0.5,111.724928463772,0.5,110.455557672348,0.5,110.128582789217,0.5,110.601074089696,0.5,108.803594623701,0.5,0.103636363636364,0.088888888888889,-0.409910541992474,-1.12385437407619,-1.65196304864698,1.18643513256272,0.472491300479007,-0.0829356588613308,-1.32498816551583,4.26353233133533
20,0.65,21,96.2712625666299,NA,121.48015805429,0.5,118.861432553858,0.5,124.383365534812,0.5,125.316327555188,0.5,123.406020113491,0.5,122.957524626126,0.5,124.888968813182,0.5,123.796847229098,0.5,0.140487804878049,0.12952380952381,-1.42584090868627,-0.427358742005879,0.390827115606257,0.93296202037584,1.93144418705623,-0.977345421320479,0.839322602972047,6.02753625932385
20,0.65,22,85.0065102231291,NA,111.023356879642,0.5,112.588588557442,0.5,113.534261331954,0.5,114.443679725166,0.5,112.90035318697,0.5,113.881765892661,0.5,114.508495069289,0.5,111.946107210592,0.5,0.103636363636364,0.0561702127659576,0.347504560706625,0.0648153441233887,-0.954245976377905,0.909418393211325,0.626729176628089,-0.63390814498463,-1.93565868206916,1.91990651184678
20,0.65,23,96.3178272030563,NA,123.517782090849,0.5,122.982064929213,0.5,124.92630017951,0.5,125.686013793182,0.5,124.880012538888,0.5,124.123444071492,0.5,126.671286920343,0.5,124.320238946168,0.5,0.103636363636364,0.088888888888889,-0.802856108018048,0.985273127161207,-0.559773592719992,0.759713613671778,2.54784284885103,-0.0462876406219834,0.196794874676073,3.68922199113011
20,0.65,24,85.8974808255101,NA,108.897908562215,0.5,105.117053435621,0.5,110.023052324198,0.5,109.832360456785,0.5,110.090969107949,0.5,109.983550684762,0.5,109.857606130107,0.5,109.147576995806,0.5,0.0951111111111111,0.0756521739130434,-0.0395016394365229,0.0252456733217485,-0.943392112143158,-0.19069186741352,-0.125944554655248,0.0679167837510732,-0.835973688955562,4.74055269448537
20,0.65,25,79.9854855288145,NA,106.044943926763,0.5,102.271087389269,0.5,106.658044054258,0.5,106.08585437303,0.5,105.563655343161,0.5,105.887564489625,0.5,106.152591235876,0.5,103.982668439777,0.5,0.0383333333333333,0.0561702127659576,-0.770479564632566,0.066736862845616,-1.58098690338416,-0.572189681227869,0.265026746250314,-1.09438871109654,-1.90489604984813,3.88150384660615
20,0.65,26,94.7031187261566,NA,121.99474000851,0.5,122.844449709866,0.499999999999999,124.101176323517,0.5,124.559505210645,0.5,124.086631071443,0.5,123.519605970994,0.5,123.377764910151,0.5,122.703763462207,0.5,0.159,0.117209302325581,-0.581570352522263,-1.18174030049414,-1.38286760923638,0.458328887128857,-0.141841060843021,-0.0145452520734466,-0.815842508787568,0.533315200285159
20,0.65,27,86.4207547983092,NA,109.722032576658,0.5,108.354898595619,0.5,110.922884928174,0.5,111.688634350611,0.5,111.440332661329,0.5,111.792947706868,0.5,111.628908839772,0.5,111.792294398751,0.5,0.12952380952381,0.103636363636364,0.870062778693878,-0.0597255108382768,0.351961737421803,0.76574942243677,-0.164038867095385,0.517447733155024,-0.000653308117051665,3.27401024415298
20,0.65,28,85.6244716267189,NA,110.6271380737,0.5,108.233249124385,0.5,112.033614555379,0.5,112.393926816758,0.5,110.973567388612,0.5,111.657099781349,0.5,112.491352543008,0.5,110.75495085465,0.5,0.122790697674419,0.108181818181818,-0.376514774029815,0.0974257262494405,-0.218616533961921,0.360312261378795,0.83425276165805,-1.06004716676723,-0.90214892669934,4.25810341862299
20,0.65,29,83.3192148618394,NA,111.726342847147,0.5,111.346330098219,0.499999999999999,113.437894067208,0.5,111.732149134899,0.5,112.791072209084,0.5,112.999797911314,0.5,112.516721738617,0.5,114.495812914481,0.5,0.088888888888889,0.0730434782608695,-0.438096155894499,0.784572603718431,1.70474070539686,-1.70574493230933,-0.4830761726964,-0.646821858124099,1.49601500316726,1.17039164039839
20,0.65,30,81.4308172253701,NA,105.36392433305,0.5,101.340159223921,0.5,107.622765409038,0.5,107.938534145275,0.5,107.738818140448,0.5,107.640229998553,0.5,107.641157647459,0.5,107.289073493622,0.5,0.136190476190476,0.12952380952381,0.0174645895149297,-0.297376497815804,-0.449744646826403,0.315768736236663,0.000927648905928891,0.116052731410079,-0.351156504931254,6.30099842353826
20,0.65,31,81.6990060265867,NA,105.945255842782,0.5,100.411855524619,0.5,106.371663477261,0.5,106.221106696433,0.5,105.648293052322,0.5,106.848605562865,0.5,106.416383913813,0.5,106.212468790134,0.5,0.103636363636364,0.096888888888889,0.476942085603795,0.195277217379655,0.56417573781269,-0.150556780828197,-0.432221649052337,-0.723370424939418,-0.636136772730524,6.00452838919378
20,0.65,32,90.517698753767,NA,119.579149549918,0.5,113.780215316104,0.5,121.411983260013,0.5,120.589779478768,0.5,120.9998132346,0.5,120.242395000501,0.5,121.642587550933,0.5,120.643778870445,0.5,0.103636363636364,0.088888888888889,-1.16958825951228,1.05280807216467,-0.356034364154851,-0.822203781244923,1.40019255043202,-0.412170025413346,0.401383869944084,7.86237223482856
20,0.65,33,89.8618860518338,NA,114.581559813042,0.5,112.686295007169,0.5,115.323935394301,0.5,114.792324013745,0.5,115.180455243429,0.5,114.417959774105,0.5,114.07406710535,0.5,113.656051648865,0.5,0.17578947368421,0.167,-0.905975620195647,-0.71825690839465,-1.52440359456385,-0.531611380555759,-0.343892668754762,-0.143480150871554,-0.761908125239756,1.38777209818154
20,0.65,34,89.209574231922,NA,116.781123856441,0.5,114.572139118164,0.5,117.212067466121,0.5,121.114638363121,0.5,119.397028771962,0.5,118.187808277256,0.5,117.231204547531,0.5,119.513333398944,0.5,0.117209302325581,0.103636363636364,0.975740811134571,-3.88343381558956,0.116304626982085,3.90257089699949,-0.956603729724634,2.18496130584073,1.32552512168824,2.65906542936744
20,0.65,35,93.3071384763807,NA,120.482928906117,0.5,117.824539707271,0.5,121.796109526346,0.5,128.666150602561,0.5,122.706357693733,0.5,124.61716874139,0.5,126.157114882556,0.5,122.449972725717,0.5,0.158048780487805,0.148292682926829,2.82105921504377,-2.5090357200059,-0.256384968015922,6.87004107621517,1.5399461411655,0.910248167386655,-2.16719601567304,8.33257517528445
20,0.65,36,91.371284963141,NA,114.370768389197,0.5,112.181675477442,0.5,116.45452836603,0.5,115.519741628166,0.5,115.262736087983,0.5,116.820708526683,0.5,116.070110377161,0.5,115.350365668807,0.5,0.12952380952381,0.088888888888889,0.366180160652704,0.55036874899551,0.0876295808240855,-0.93478673786467,-0.750598149521863,-1.19179227804769,-1.4703428578763,3.88843489971966
20,0.65,37,86.3430818369266,NA,111.237277810458,0.5,106.370541436792,0.5,110.200464977786,0.5,108.429613857436,0.5,111.381598816876,0.5,111.307175773292,0.5,109.994430659189,0.5,110.60152622047,0.5,0.232631578947368,0.155238095238095,1.10671079550613,1.56481680175285,-0.780072596405574,-1.77085112034923,-1.31274511410251,1.18113383909011,-0.705649552821598,3.62388922239768
20,0.65,38,87.6138549690837,NA,109.861698184567,0.5,105.505692950118,0.5,111.266847596783,0.5,111.048624196031,0.5,110.557738591388,0.5,111.427009227144,0.5,110.740421476643,0.5,111.103620449303,0.5,0.12952380952381,0.117209302325581,0.160161630360648,-0.308202719388049,0.545881857915461,-0.218223400751612,-0.686587750500308,-0.709109005395248,-0.323388777840435,5.23472852652519
20,0.65,39,82.0831508938677,NA,105.25268100714,0.5,102.348795768416,0.5,106.136425873841,0.5,106.234383076408,0.5,104.887332309632,0.5,105.878918216352,0.5,105.905951749653,0.5,104.935298632984,0.5,0.117209302325581,0.088888888888889,-0.257507657489299,-0.328431326754952,0.0479663233520995,0.0979572025667181,0.027033533301065,-1.24909356420937,-0.943619583367976,3.55715598123753
20,0.65,40,87.9576195173441,NA,111.794097071639,0.5,108.548453731592,0.5,112.730610592156,0.5,111.293676521298,0.5,112.350464650582,0.5,112.831721173013,0.5,110.694758075821,0.5,112.575365689773,0.5,0.103636363636364,0.212307692307692,0.101110580857181,-0.598918445476926,0.224901039191721,-1.43693407085803,-2.13696309719214,-0.380145941574,-0.25635548323946,2.14630434422908
20,0.65,41,90.6962419671955,NA,121.592887118183,0.5,121.166290363961,0.5,122.06601763787,0.5,121.053423515456,0.5,120.933835327858,0.5,120.867679435299,0.5,122.259434911666,0.5,122.680017710201,0.5,0.111818181818182,0.0383333333333333,-1.19833820257026,1.20601139620948,1.74618238234353,-1.01259412241336,1.39175547636637,-1.1321823100118,1.81233827490199,1.0931445477042
20,0.65,42,90.310036546367,NA,121.740276404449,0.5,118.934347576838,0.5,124.378207277771,0.5,122.704093903301,0.5,123.666338611841,0.5,123.28048856276,0.5,124.594292597074,0.5,123.271701119727,0.5,0.103636363636364,0.088888888888889,-1.09771871501093,1.89019869377253,-0.394637492113986,-1.67411337446951,1.31380403431395,-0.711868665929998,-0.00878744303305723,5.65994502023581
20,0.65,43,86.5409456762462,NA,110.715553542061,0.5,108.679652188423,0.5,111.504874767148,0.5,111.272386805143,0.5,110.751057530811,0.5,111.615411516138,0.5,112.056341419762,0.5,111.084186201157,0.5,0.140487804878049,0.117209302325581,0.110536748990413,0.783954614618878,0.3331286703459,-0.232487962004441,0.440929903624024,-0.753817236336147,-0.531225314980659,3.37668923133911
20,0.65,44,88.7609012023387,NA,110.413157515762,0.5,106.299238621171,0.5,112.488041866683,0.5,112.008780913426,0.5,111.540649508612,0.5,111.261173909369,0.5,112.374645344362,0.5,112.883536841827,0.5,0.157948717948718,0.157948717948718,-1.22686795731403,0.365864430935773,1.342887333215,-0.479260953256912,1.11347143499289,-0.947392358070417,1.62236293245861,6.07540672319097
20,0.65,45,92.6966282333902,NA,115.119078966217,0.5,110.815695015985,0.5,117.175056928767,0.5,154.599148348758,0.5,115.258733445152,0.5,116.497300353239,0.5,141.868503471076,0.5,116.476958229329,0.5,0.534545454545455,0.461538461538461,-0.677756575528065,-12.7306448776823,1.21822478417634,37.4240914199911,25.3712031178369,-1.91632348361441,-0.0203421239099981,31.0528084550911
20,0.65,46,87.6340263913019,NA,113.534178691269,0.5,110.696703258129,0.5,115.519194869967,0.5,114.828776928944,0.5,114.984985392743,0.5,114.657706777946,0.5,114.705831032279,0.5,115.176523657341,0.5,0.140952380952381,0.126511627906977,-0.861488092021091,-0.122945896665158,0.191538264598222,-0.690417941023739,0.048124254332194,-0.534209477224863,0.51881687939445,4.00912777414948
20,0.65,47,83.272723764582,NA,110.253875903415,0.5,108.23834569212,0.5,111.333558289331,0.5,111.592686300896,0.5,110.549812835178,0.5,111.844168571015,0.5,110.906547172503,0.5,109.896264983368,0.5,0.0730434782608695,0.0730434782608695,0.510610281683753,-0.686139128392725,-0.653547851810089,0.259128011564599,-0.93762139851188,-0.783745454153348,-1.94790358764719,2.6682014803835
20,0.65,48,88.7112322091673,NA,114.626283692715,0.5,110.887576286183,0.5,114.982204138566,0.5,114.853049562085,0.5,114.209960454276,0.5,116.306350833824,0.5,115.2166291274,0.5,115.347483031218,0.5,0.103636363636364,0.088888888888889,1.32414669525791,0.363579565314581,1.13752257694124,-0.129154576481142,-1.08972170642447,-0.772243684289919,-0.958867802606591,4.32905284121726
20,0.65,49,87.854710843896,NA,113.440824774172,0.5,110.040369405241,0.5,116.483713272571,0.5,116.917587020082,0.5,114.958153114011,0.5,117.120682796923,0.5,116.170214896468,0.5,115.596552717025,0.5,0.12952380952381,0.12952380952381,0.636969524352054,-0.74737212361407,0.638399603014392,0.433873747510717,-0.950467900455408,-1.52556015856017,-1.52413007989783,6.12984549122633
20,0.65,50,83.439707258478,NA,105.895386380614,0.5,100.906112820307,0.5,107.201752112116,0.5,107.453404385936,0.5,107.325097064944,0.5,107.207149246539,0.5,108.099475471651,0.5,107.231473143848,0.5,0.103636363636364,0.103636363636364,0.00539713442330481,0.646071085715334,-0.0936239210962526,0.251652273819445,0.892326225111475,0.12334495282802,0.024323897308463,7.1933626513436
0.1,0.95,1,88.2658210382565,NA,116.349439557045,0.5,113.21063126312,0.5,117.343476834685,0.5,123.89729232744,0.5,116.729007743905,0.5,116.732300878528,0.5,123.759034845205,0.5,116.662188158802,0.5,0.375384615384615,0.351724137931035,-0.611175956156842,-0.138257482234991,-0.0668195851032465,6.55381549275509,7.02673396667694,-0.61446909077992,-0.0701127197263247,10.5484035820852
0.1,0.95,2,94.5268856764112,NA,123.221118322794,0.5,120.456649214762,0.5,123.303676681555,0.5,132.12006706647,0.5,124.114458905212,0.5,124.219384705371,0.5,132.147490780273,0.5,124.169262591319,0.5,0.396,0.387272727272727,0.915708023816677,0.0274237138027047,0.0548036861078458,8.81639038491554,7.92810607490156,0.810782223656815,-0.0501221140520158,11.6908415655108
0.1,0.95,3,86.3541578252522,NA,110.385766253294,0.5,103.440636378222,0.5,111.522738005137,0.5,115.135382055081,0.5,110.468431384328,0.5,111.331809491942,0.5,114.643271930668,0.5,110.373947880169,0.5,0.2575,0.201081081081081,-0.190928513195672,-0.49211012441333,-0.0944835041586884,3.61264404994397,3.31146243872631,-1.05430662080931,-0.95786161177233,11.2026355524465
0.1,0.95,4,97.6225801297228,NA,127.643568823336,0.5,127.415787971591,0.5,127.261518024503,0.5,141.660151612008,0.5,128.263099295301,0.5,127.162004872644,0.5,140.766340806873,0.5,127.563972522555,0.5,0.427368421052632,0.386666666666667,-0.0995131518588295,-0.893810805134507,-0.699126772745984,14.3986335875042,13.6043359342286,1.00158127079797,0.401967649910816,13.3505528352819
0.1,0.95,5,94.4480096336584,NA,119.850662265954,0.5,117.465779305915,0.5,121.669228788819,0.5,127.816106459358,0.5,122.043962135045,0.5,121.204618508683,0.5,127.810933739574,0.5,121.250035691225,0.5,0.365,0.34,-0.464610280135787,-0.00517271978397105,-0.793926443819714,6.14687767053881,6.60631523089063,0.37473334622571,0.0454171825417831,10.3451544336589
0.1,0.95,6,102.723047841373,NA,133.339022316023,0.5,133.574125247879,0.5,135.843418224199,0.5,143.759465005453,0.5,134.352357851712,0.5,135.078954026108,0.5,143.725893156857,0.5,134.741986549022,0.5,0.396190476190476,0.361739130434783,-0.764464198090565,-0.0335718485954715,0.389628697309547,7.91604678125412,8.64693913074922,-1.49106037248649,-0.336967477086375,10.1517679089787
0.1,0.95,7,89.7624138017381,NA,121.181126508513,0.5,119.639581403429,0.5,123.950454592336,0.5,139.160842986567,0.5,123.055221228422,0.5,123.683030958641,0.5,139.349632547548,0.5,124.282238536545,0.5,0.446153846153846,0.482666666666667,-0.267423633695401,0.188789560980325,1.22701730812248,15.2103883942315,15.6666015889072,-0.895233363913718,0.599207577904167,19.7100511441191
0.1,0.95,8,87.0618666114523,NA,115.156656761188,0.5,113.292022956131,0.5,115.561598611136,0.5,124.111758839719,0.5,114.295558277929,0.5,115.44713550743,0.5,124.029192705751,0.5,114.921391201088,0.5,0.380869565217391,0.353846153846154,-0.114463103706143,-0.0825661339688253,0.625832923158896,8.55016022858366,8.58205719832098,-1.26604033320682,-0.525744306341778,10.7371697496199
0.1,0.95,9,88.22919247162,NA,118.237861279937,0.5,114.653962633897,0.5,121.611349658651,0.5,133.2305435995,0.5,119.74568716337,0.5,121.427666209218,0.5,132.986851464789,0.5,122.042335228981,0.5,0.385,0.381052631578948,-0.18368344943292,-0.243692134711551,2.29664806561102,11.6191939408495,11.5591852555709,-1.86566249528133,0.614669019762616,18.3328888308915
0.1,0.95,10,78.9956328503657,NA,105.946055304439,0.5,102.225996766239,0.5,106.301954621698,0.5,109.766987610993,0.5,106.113974026363,0.5,105.615425754426,0.5,109.578952319148,0.5,106.377475654498,0.5,0.25875,0.236571428571429,-0.686528867271932,-0.188035291845154,0.263501628135458,3.46503298929522,3.963526564722,-0.187980595334864,0.762049900072526,7.35295555290891
0.1,0.95,11,76.9549860992773,NA,102.796897740098,0.5,96.9784685619745,0.5,102.498275695527,0.5,105.650793917685,0.5,102.010490620512,0.5,102.235829239617,0.5,105.851397762164,0.5,101.411220186675,0.5,0.242222222222222,0.219459459459459,-0.262446455909313,0.200603844478678,-0.599270433837248,3.15251822215859,3.61556852254658,-0.487785075014628,-0.824609052942563,8.87292920018946
0.1,0.95,12,84.9102197909444,NA,111.40802988419,0.5,107.634950598479,0.5,112.688363496858,0.5,118.237054270234,0.5,112.252446113787,0.5,112.946131646313,0.5,118.141955943743,0.5,112.589653816509,0.5,0.361538461538461,0.329655172413793,0.257768149455444,-0.095098326491069,0.337207702722083,5.54869077337628,5.19582429742977,-0.435917383071214,-0.356477829804575,10.5070053452639
0.1,0.95,13,89.2794454552676,NA,116.452722137761,0.5,112.935587195353,0.5,117.691758759227,0.5,122.714616354831,0.5,117.12982859798,0.5,117.798951282375,0.5,122.778395270263,0.5,117.727928601249,0.5,0.338461538461538,0.297333333333333,0.107192523148584,0.0637789154320956,0.598100003269039,5.02285759560388,4.97944398788739,-0.561930161246238,-0.0710226811257826,9.84280807490934
0.1,0.95,14,89.1409595868278,NA,119.355405959557,0.5,114.756419732996,0.5,118.978206123988,0.5,126.360386853927,0.5,119.399588439668,0.5,119.283478362243,0.5,126.538369147525,0.5,118.990173217441,0.5,0.380869565217391,0.348148148148148,0.305272238255114,0.177982293598589,-0.409415222226698,7.38218072993854,7.25489078528202,0.421382315679708,-0.293305144802105,11.7819494145296
0.1,0.95,15,104.61586902368,NA,129.607905890103,0.5,125.950597645227,0.5,130.366272604379,0.5,137.583411035486,0.5,130.130799688537,0.5,129.840070999354,0.5,137.6923405672,0.5,130.211832597316,0.5,0.419130434782609,0.3888,-0.52620160502525,0.108929531714523,0.081032908779548,7.21713843110638,7.85226956784615,-0.235472915842649,0.371761597962148,11.7417429219731
0.1,0.95,16,94.462526557865,NA,121.846111173959,0.5,116.820574673036,0.5,122.285369567282,0.5,129.507509918292,0.5,121.867912957347,0.5,121.743177882946,0.5,129.247263339715,0.5,122.45202215676,0.5,0.369090909090909,0.315862068965517,-0.54219168433626,-0.260246578577693,0.584109199413092,7.22214035101001,7.50408545676858,-0.417456609934817,0.708844273814535,12.4266886666788
0.1,0.95,17,86.5999834273785,NA,116.549515355835,0.5,111.127352544105,0.5,117.114228809673,0.5,123.544535246868,0.5,116.990300336925,0.5,116.813814179699,0.5,123.476466466168,0.5,116.28769143372,0.5,0.346086956521739,0.324444444444445,-0.300414629974398,-0.0680687806999032,-0.702608903204663,6.43030643719473,6.66265228646922,-0.123928472748446,-0.526122745978711,12.3491139220626
0.1,0.95,18,87.4765686560624,NA,113.504417507434,0.5,111.18741013571,0.5,115.410095568155,0.5,123.835851763314,0.5,115.086465715645,0.5,115.049076628165,0.5,123.640785548891,0.5,116.291462175494,0.5,0.455238095238095,0.448695652173913,-0.361018939990132,-0.195066214423221,1.20499645984931,8.42575619515968,8.59170892072659,-0.323629852509953,1.24238554732949,12.4533754131813
0.1,0.95,19,100.347042498307,NA,125.666191187423,0.5,121.996591062746,0.5,126.658954923341,0.5,129.736793036651,0.5,126.554148816084,0.5,127.490229234132,0.5,129.664887051914,0.5,127.154228365394,0.5,0.309333333333333,0.255757575757576,0.831274310791542,-0.0719059847366168,0.60007954931028,3.07783811331024,2.17465781778208,-0.104806107256721,-0.336000868737983,7.66829598916817
0.1,0.95,20,85.2987540481774,NA,112.930760632412,0.5,110.191961930668,0.5,114.615089800523,0.5,124.37391518262,0.5,114.521345746742,0.5,114.195919423886,0.5,124.265541907268,0.5,112.783827751921,0.5,0.449090909090909,0.4064,-0.419170376637382,-0.108373275351738,-1.73751799482123,9.75882538209675,10.0696224833824,-0.093744053781009,-1.41209167196486,14.0735799766002
0.1,0.95,21,99.2859732921194,NA,126.151584231082,0.5,123.35910864599,0.5,129.117818401903,0.5,137.048094389751,0.5,128.085437724234,0.5,127.660710887154,0.5,136.861240644575,0.5,128.47916692087,0.5,0.398,0.3616,-1.45710751474881,-0.186853745176109,0.39372919663586,7.93027598784778,9.20052975742048,-1.03238067766893,0.818456033715748,13.5021319985846
0.1,0.95,22,87.3840832131402,NA,115.108171489517,0.5,116.438605000966,0.5,117.597161700719,0.5,131.958674743253,0.5,116.948165893575,0.5,117.849254234143,0.5,131.738225301791,0.5,115.885862126393,0.5,0.542857142857143,0.5275,0.252092533423436,-0.220449441461625,-1.0623037671823,14.3615130425338,13.8889710676487,-0.648995807144203,-1.96339210774994,15.2996203008252
0.1,0.95,23,98.8317721155403,NA,127.757642048282,0.5,127.008020505697,0.5,129.180956363641,0.5,138.842157566161,0.5,129.136310072971,0.5,128.401301795944,0.5,138.91727883658,0.5,128.599053371658,0.5,0.466666666666667,0.465454545454546,-0.779654567696724,0.075121270418407,-0.537256701313026,9.66120120252077,10.5159770406359,-0.0446462906695615,0.197751575714136,11.9092583308829
0.1,0.95,24,88.880548381235,NA,113.61121112859,0.5,109.652904334569,0.5,114.779257084501,0.5,118.463669183494,0.5,114.837763018611,0.5,114.743234760026,0.5,118.336329025989,0.5,113.897500297902,0.5,0.29125,0.251111111111111,-0.0360223244747431,-0.127340157504932,-0.940262720708915,3.68441209899237,3.59309426596218,0.058505934109462,-0.84573446212471,8.68342469141913
0.1,0.95,25,81.9611235729405,NA,109.802066036795,0.5,105.706290788438,0.5,110.383474311771,0.5,120.089785791986,0.5,109.301073684106,0.5,109.732466936353,0.5,119.41642827298,0.5,107.684263687283,0.5,0.494736842105263,0.401538461538461,-0.651007375417777,-0.673357519006515,-1.61680999682312,9.70631148021504,9.6839613366263,-1.08240062766509,-2.04820324907044,13.7101374845413
0.1,0.95,26,97.1502603802456,NA,126.168571254999,0.5,126.778607829356,0.499999999999999,128.279566821872,0.5,143.121268004461,0.5,128.195064397154,0.5,127.70969195222,0.5,142.986043484804,0.5,126.88392740163,0.5,0.568571428571429,0.526666666666667,-0.569874869651144,-0.135224519656333,-1.31113699552336,14.8417011825891,15.2763515325839,-0.0845024247177548,-0.825764550589966,16.2074356554489
0.1,0.95,27,89.2059829941464,NA,114.181495374764,0.5,112.663076846691,0.5,115.421748974088,0.5,124.414014270228,0.5,115.921895741061,0.5,116.321493614043,0.5,124.378237975606,0.5,116.27787956483,0.5,0.443809523809524,0.422608695652174,0.899744639955017,-0.0357762946221669,0.355983823769606,8.99226529613989,8.05674436156271,0.500146766972293,-0.0436140492131187,11.7151611289148
0.1,0.95,28,88.1861546490005,NA,114.918572961557,0.5,112.337434052879,0.5,116.384374140792,0.5,121.176422711855,0.5,115.309375838138,0.5,115.999470942908,0.5,121.075394939466,0.5,115.101766748408,0.5,0.3344,0.311724137931034,-0.384903197884356,-0.101027772389287,-0.207609089729829,4.79204857106272,5.07592399655779,-1.07499830265445,-0.897704194499923,8.73796088658692
0.1,0.95,29,85.229692233658,NA,115.389068783653,0.5,114.766362849392,0.499999999999999,117.04058130091,0.5,127.163488505712,0.5,116.378260855777,0.5,116.588748407747,0.5,127.111594597242,0.5,118.056575486666,0.5,0.463529411764706,0.432380952380952,-0.451832893163029,-0.0518939084694949,1.67831463088964,10.1229072048019,10.5228461894955,-0.66232044513329,1.46782707891938,12.3452317478502
0.1,0.95,30,84.077440863156,NA,109.711878836847,0.5,105.419451383185,0.5,112.064659589008,0.5,115.817466608267,0.5,112.153800185776,0.5,111.933061941018,0.5,115.779418142037,0.5,111.703563431893,0.5,0.366153846153846,0.307096774193548,-0.131597647989935,-0.0380484662308618,-0.450236753883829,3.7528070192598,3.84635620101888,0.0891405967687859,-0.229498509125108,10.3599667588518
0.1,0.95,31,84.0095898708584,NA,110.048727054828,0.5,104.126664636933,0.5,110.454478135348,0.5,114.260648112045,0.5,109.752206893966,0.5,110.979215240261,0.5,114.254681796479,0.5,110.324082073886,0.5,0.298064516129032,0.250588235294118,0.524737104913328,-0.00596631556589955,0.571875179920227,3.8061699766978,3.27546655621857,-0.702271241381737,-0.655133166374839,10.1280171595468
0.1,0.95,32,92.8649955215508,NA,123.663233517405,0.5,117.661935027348,0.5,125.529325400898,0.5,131.958629127087,0.5,125.072465886955,0.5,124.381717646959,0.5,131.609834101875,0.5,124.746429649134,0.5,0.420869565217391,0.364444444444445,-1.14760775393881,-0.3487950252117,-0.326036237821086,6.42930372618838,7.22811645491549,-0.456859513943243,0.364712002174485,13.9478990745274
0.1,0.95,33,92.4529531854884,NA,118.94905359293,0.5,116.862449986229,0.5,119.69177399595,0.5,124.271562853731,0.5,119.527514455747,0.5,118.73840452265,0.5,124.397479965046,0.5,117.927839556636,0.5,0.342857142857143,0.308387096774194,-0.953369473299929,0.125917111315502,-1.59967489911126,4.57978885778138,5.65907544239681,-0.164259540202067,-0.810564966013402,7.53502997881786
0.1,0.95,34,91.5623946549835,NA,120.822602499193,0.5,118.321151318352,0.5,121.303967967142,0.5,140.70010132852,0.5,123.432133130304,0.5,122.18817148447,0.5,141.380646136113,0.5,123.5097744387,0.5,0.472941176470588,0.603333333333333,0.884203517328501,0.680544807592469,0.0776413083956413,19.3961333613788,19.1924746516428,2.12816516316229,1.32160295422943,23.0594948177609
